;;11 Uhr;45;10;3
;;13 Uhr;51;10;3
;;15 Uhr;61;7;2
;;17 Uhr;58;10;2
;;19 Uhr;22;2;1
;;;;;
Mittwoch,;21.03.2018;9 Uhr;18;4;2
;;11 Uhr;33;9;3
;;13 Uhr;34;6;2
;;15 Uhr;47;11;3
;;17 Uhr;40;6;2
;;19 Uhr;12;2;1
;;;;;
Donnerstag,;22.03.2018;9 Uhr;12;14;3
;;11 Uhr;32;15;3
;;13 Uhr;36;14;3
;;15 Uhr;45;14;3
;;17 Uhr;34;14;3
;;19 Uhr;14;0;0
;;;;;
Freitag,;23.03.2018;9 Uhr;9;0;0
;;11 Uhr;28;5;2
;;13 Uhr;32;4;2
;;15 Uhr;37;8;2
;;17 Uhr;22;8;2
;;19 Uhr;5;3;1
;;;;;
Samstag,;24.03.2018;9 Uhr;12;0;0
;;11 Uhr;27;10;3
;;13 Uhr;39;8;3
;;15 Uhr;36;8;3
;;17 Uhr;0;0;
;;19 Uhr;0;0;
;;;;;
Montag,;26.03.2018;9 Uhr;7;4;1
;;11 Uhr;33;12;3
;;13 Uhr;26;11;3
;;15 Uhr;31;10;3
;;17 Uhr;30;11;3
;;19 Uhr;14;2;1
;;;0;;
Dienstag,;27.03.2018;9 Uhr;7;1;1
;;11 Uhr;26;11;3
;;13 Uhr;31;3;1
;;15 Uhr;36;11;3
;;17 Uhr;42;12;3
;;19 Uhr;13;4;1
;;;;;
Mittwoch,;28.03.2018;9 Uhr;7;10;3
;;11 Uhr;34;14;3
;;13 Uhr;32;10;3
;;15 Uhr;49;8;2
;;17 Uhr;36;8;2
;;19 Uhr;9;0;0
;;;;;
Donnerstag,;29.03.2018;9 Uhr;10;5;2
;;11 Uhr;37;12;3
;;13 Uhr;42;7;2
