Montag,;4.5.15;9 Uhr;0;8;0
;;11 Uhr;0;40;0
;;13 Uhr;1;31;0
;;15 Uhr;0;25;0
;;17 Uhr;0;27;1
;;19 Uhr;0;4;0
;;;;;
Dienstag,;5.5.15;9 Uhr;0;25;2
;;11 Uhr;1;31;2
;;13 Uhr;0;35;3
;;15 Uhr;2;47;3
;;17 Uhr;1;33;1
;;19 Uhr;0;16;1
;;;;;
Mittwoch,;6.5.15;9 Uhr;0;6;0
;;11 Uhr;0;18;0
;;13 Uhr;1;22;0
;;15 Uhr;0;40;1
;;17 Uhr;0;32;0
;;19 Uhr;0;11;0
;;;;;
Donnerstag,;7.5.15;9 Uhr;0;11;0
;;11 Uhr;0;33;1
;;13 Uhr;0;19;2
;;15 Uhr;0;37;1
;;17 Uhr;0;38;0
;;19 Uhr;0;17;0
;;;;;
Freitag,;8.5.15;9 Uhr;0;19;0
;;11 Uhr;0;28;1
;;13 Uhr;0;26;1
;;15 Uhr;0;31;2
;;17 Uhr;0;19;1
;;19 Uhr;0;8;0
;;;;;
Samstag,;9.5.15;9 Uhr;0;;0
;;11 Uhr;0;24;0
;;13 Uhr;0;25;2
;;15 Uhr;0;22;0
;;17 Uhr;0;;0
;;19 Uhr;0;;0
;;;;;
Montag,;11.5.15;9 Uhr;0;13;0
;;11 Uhr;0;46;2
;;13 Uhr;0;35;1
;;15 Uhr;0;37;0
;;17 Uhr;0;38;0
;;19 Uhr;0;35;0
;;;;;
Dienstag,;12.5.15;9 Uhr;0;19;1
;;11 Uhr;0;35;0
;;13 Uhr;0;37;0
;;15 Uhr;0;48;0
;;17 Uhr;0;37;0
;;19 Uhr;0;14;0
;;;;;
Mittwoch,;13.5.15;9 Uhr;0;12;0
;;11 Uhr;0;28;0
;;13 Uhr;0;21;0
;;15 Uhr;0;29;0
;;17 Uhr;0;25;0
;;19 Uhr;0;;0
;;;;;
Freitag,;15.5.15;9 Uhr;0;14;0
;;11 Uhr;0;29;0
;;13 Uhr;0;30;0
;;15 Uhr;0;29;1
;;17 Uhr;0;21;0
;;19 Uhr;0;6;1
;;;;;
Samstag,;16.5.15;9 Uhr;0;;0
;;11 Uhr;0;29;0
;;13 Uhr;0;33;2
;;15 Uhr;1;40;0
;;17 Uhr;0;;0
;;19 Uhr;0;;0
;;;;;
Montag,;18.5.15;9 Uhr;0;1;0
;;11 Uhr;0;22;0
;;13 Uhr;0;27;0
;;15 Uhr;0;45;0
;;17 Uhr;0;30;0
;;19 Uhr;0;10;0
;;;;;
Dienstag,;19.5.15;9 Uhr;0;6;0
;;11 Uhr;1;25;0
;;13 Uhr;0;29;0
;;15 Uhr;0;36;0
;;17 Uhr;0;16;0
;;19 Uhr;0;11;0
;;;;;
Mittwoch,;20.5.15;9 Uhr;0;6;0
;;11 Uhr;0;24;0
;;13 Uhr;0;27;2
;;15 Uhr;1;30;0
;;17 Uhr;0;22;0
;;19 Uhr;0;9;0
;;;;;
Donnerstag,;21.5.15;9 Uhr;0;6;0
;;11 Uhr;0;20;0
;;13 Uhr;0;16;0
;;15 Uhr;0;31;0
;;17 Uhr;0;17;0
;;19 Uhr;0;8;0
;;;;;
Freitag,;22.5.15;9 Uhr;0;13;0
;;11 Uhr;0;21;0
;;13 Uhr;0;15;0
;;15 Uhr;0;24;0
;;17 Uhr;0;11;0
;;19 Uhr;0;4;0
;;;;;
Samstag,;23.5.15;9 Uhr;0;7;0
;;11 Uhr;0;14;0
;;13 Uhr;0;14;0
;;15 Uhr;1;15;0
;;17 Uhr;0;;0
;;19 Uhr;0;;0
;;;;;
Dienstag,;26.5.15;9 Uhr;0;12;0
;;11 Uhr;0;20;0
;;13 Uhr;0;35;0
;;15 Uhr;0;30;1
;;17 Uhr;0;21;2
;;19 Uhr;2;8;0
;;;;;
Mittwoch,;27.5.15;9 Uhr;0;11;0
;;11 Uhr;0;24;0
;;13 Uhr;0;28;0
;;15 Uhr;0;32;0
;;17 Uhr;0;20;0
;;19 Uhr;0;5;0
;;;;;
Donnerstag,;28.5.15;9 Uhr;1;21;0
;;11 Uhr;0;40;0
;;13 Uhr;1;31;0
;;15 Uhr;0;34;0
;;17 Uhr;0;30;2
;;19 Uhr;0;11;0
;;;;;
Freitag,;29.5.15;9 Uhr;0;10;0
;;11 Uhr;0;33;0
;;13 Uhr;0;35;0
;;15 Uhr;0;32;0
;;17 Uhr;0;27;0
;;19 Uhr;0;13;0
;;;;;
Samstag,;30.5.15;9 Uhr;0;4;0
;;11 Uhr;0;12;0
;;13 Uhr;0;24;0
;;15 Uhr;0;23;0
;;17 Uhr;0;;0
;;19 Uhr;0;;0
;;;;;
Montag,;1.6.15;9 Uhr;2;33;0
;;11 Uhr;0;49;0
;;13 Uhr;0;63;1
;;15 Uhr;0;52;1
;;17 Uhr;0;35;0
;;19 Uhr;0;8;1
;;;;;
Dienstag,;2.6.15;9 Uhr;1;27;0
;;11 Uhr;0;44;0
;;13 Uhr;1;56;0
;;15 Uhr;0;49;0
;;17 Uhr;0;30;0
;;19 Uhr;0;8;0
;;;;;
Mittwoch,;3.6.15;9 Uhr;0;30;0
;;11 Uhr;0;57;0
;;13 Uhr;0;54;0
;;15 Uhr;0;57;0
;;17 Uhr;0;39;1
;;19 Uhr;1;9;0
;;;;;
Donnerstag,;4.6.15;9 Uhr;0;45;1
;;11 Uhr;0;51;1
;;13 Uhr;1;26;0
;;15 Uhr;0;47;1
;;17 Uhr;0;33;0
;;19 Uhr;0;8;0
;;;;;
Freitag,;5.6.15;9 Uhr;0;29;1
;;11 Uhr;0;41;0
;;13 Uhr;1;48;0
;;15 Uhr;1;52;0
;;17 Uhr;0;37;0
;;19 Uhr;0;14;0
;;;;;
Samstag,;6.6.15;9 Uhr;2;4;0
;;11 Uhr;0;22;1
;;13 Uhr;0;35;0
;;15 Uhr;2;27;1
;;17 Uhr;0;;0
;;19 Uhr;0;;0
;;;;;
Montag,;8.6.15;9 Uhr;1;26;1
;;11 Uhr;0;41;1
;;13 Uhr;0;43;2
;;15 Uhr;0;48;2
;;17 Uhr;1;41;2
;;19 Uhr;0;10;1
;;;;;
Dienstag,;9.6.15;9 Uhr;0;28;0
;;11 Uhr;0;43;0
;;13 Uhr;0;35;0
;;15 Uhr;0;39;0
;;17 Uhr;0;33;0
;;19 Uhr;0;11;0
;;;;;
Mittwoch,;10.6.15;9 Uhr;0;25;0
;;11 Uhr;0;40;1
;;13 Uhr;3;38;0
;;15 Uhr;1;41;1
;;17 Uhr;1;38;0
;;19 Uhr;1;15;0
;;;;;
Donnerstag,;11.6.15;9 Uhr;0;18;1
;;11 Uhr;0;40;2
;;13 Uhr;0;22;0
;;15 Uhr;0;41;0
;;17 Uhr;0;28;1
;;19 Uhr;0;7;0
;;;;;
Freitag,;12.6.15;9 Uhr;0;26;0
;;11 Uhr;0;42;2
;;13 Uhr;0;40;1
;;15 Uhr;0;41;1
;;17 Uhr;0;34;2
;;19 Uhr;0;9;1
;;;;;
Samstag,;13.6.15;9 Uhr;0;11;2
;;11 Uhr;0;25;0
;;13 Uhr;0;30;3
;;15 Uhr;2;30;1
;;17 Uhr;0;;0
;;19 Uhr;0;;0
;;;;;
Montag,;15.6.15;9 Uhr;1;14;0
;;11 Uhr;2;25;0
;;13 Uhr;0;25;1
;;15 Uhr;1;24;0
;;17 Uhr;0;22;1
;;19 Uhr;0;5;0
;;;;;
Dienstag,;16.6.15;9 Uhr;0;16;0
;;11 Uhr;0;23;0
;;13 Uhr;0;24;1
;;15 Uhr;0;34;2
;;17 Uhr;0;21;0
;;19 Uhr;0;6;0
;;;;;
Mittwoch,;17.6.15;9 Uhr;0;0;1
;;11 Uhr;0;29;0
;;13 Uhr;0;23;0
;;15 Uhr;1;25;0
;;17 Uhr;0;15;0
;;19 Uhr;0;5;0
;;;;;
Donnerstag,;18.6.15;9 Uhr;0;14;0
;;11 Uhr;0;22;2
;;13 Uhr;1;15;0
;;15 Uhr;0;17;1
;;17 Uhr;0;14;0
;;19 Uhr;0;9;0
;;;;;
Freitag,;19.6.15;9 Uhr;0;9;0
;;11 Uhr;0;19;0
;;13 Uhr;0;20;1
;;15 Uhr;0;26;0
;;17 Uhr;0;16;0
;;19 Uhr;0;5;0
;;;;;
Samstag,;20.6.15;9 Uhr;0;3;0
;;11 Uhr;0;7;1
;;13 Uhr;0;7;0
;;15 Uhr;0;12;0
;;17 Uhr;0;;0
;;19 Uhr;0;;0
;;;;;
Montag,;22.6.15;9 Uhr;0;8;1
;;11 Uhr;0;13;
;;13 Uhr;0;15;
;;15 Uhr;0;15;1
;;17 Uhr;0;8;2
;;19 Uhr;0;7;1
;;;;;
Dienstag,;23.6.15;9 Uhr;0;7;
;;11 Uhr;0;13;
;;13 Uhr;0;11;
;;15 Uhr;0;14;
;;17 Uhr;0;10;
;;19 Uhr;0;3;
;;;;;
Mittwoch,;24.6.15;9 Uhr;0;6;
;;11 Uhr;0;19;
;;13 Uhr;0;18;
;;15 Uhr;0;25;
;;17 Uhr;0;16;1
;;19 Uhr;0;2;2
;;;;;
Donnerstag,;25.6.15;9 Uhr;0;7;
;;11 Uhr;0;17;1
;;13 Uhr;0;12;
;;15 Uhr;0;14;1
;;17 Uhr;0;6;
;;19 Uhr;0;2;
;;;;;
Freitag,;26.6.15;9 Uhr;0;5;
;;11 Uhr;0;10;
;;13 Uhr;0;9;
