;;Telefon;4;3;0
;;Email;0;0;0
;;Intensiv;1;2;0
;;;;;
Donnerstag,;14.01.2016;8 - 9 Uhr;4;1;0
;;9 - 10 Uhr;7;1;0
;;10 - 11 Uhr;5;0;0
;;11 - 12 Uhr;7;0;0
;;12 - 13 Uhr;7;3;0
;;13 - 14 Uhr;11;0;0
;;14 - 15 Uhr;12;1;0
;;15 - 16 Uhr;6;2;0
;;16 - 17 Uhr;7;7;0
;;17 - 18 Uhr;8;0;0
;;18 - 19 Uhr;2;0;0
;;19 - 20 Uhr;4;0;0
;;Telefon;8;1;0
;;Email;3;2;0
;;Intensiv;0;12;0
;;;;;
Freitag,;15.01.2016;8 - 9 Uhr;4;1;
;;9 - 10 Uhr;4;3;
;;10 - 11 Uhr;3;2;
;;11 - 12 Uhr;1;1;
;;12 - 13 Uhr;6;1;
;;13 - 14 Uhr;3;1;
;;14 - 15 Uhr;5;1;
;;15 - 16 Uhr;2;2;
;;16 - 17 Uhr;5;3;
;;17 - 18 Uhr;1;0;
;;18 - 19 Uhr;0;0;0
;;19 - 20 Uhr;2;1;
;;Telefon;3;6;
;;Email;1;3;
;;Intensiv;2;11;
;;;;;
Samstag,;16.01.2016;8 - 9 Uhr;0;;
;;9 - 10 Uhr;2;0;0
;;10 - 11 Uhr;4;0;0
;;11 - 12 Uhr;10;0;0
;;12 - 13 Uhr;11;0;0
;;13 - 14 Uhr;3;0;0
;;14 - 15 Uhr;4;0;0
;;15 - 16 Uhr;6;0;0
;;16 - 17 Uhr;0;0;0
;;17 - 18 Uhr;0;0;0
;;18 - 19 Uhr;0;0;0
;;19 - 20 Uhr;0;0;0
;;Telefon;1;;
;;Email;0;0;0
;;Intensiv;7;;
;;;;;
Sonntag,;17.01.2016;8 - 9 Uhr;0;0;0
;;9 - 10 Uhr;0;0;0
;;10 - 11 Uhr;0;0;0
;;11 - 12 Uhr;0;0;0
;;12 - 13 Uhr;0;0;0
;;13 - 14 Uhr;0;0;0
;;14 - 15 Uhr;0;0;0
;;15 - 16 Uhr;0;0;0
;;16 - 17 Uhr;0;0;0
;;17 - 18 Uhr;0;0;0
;;18 - 19 Uhr;0;0;0
;;19 - 20 Uhr;0;0;0
;;Telefon;0;0;0
;;Email;0;0;0
;;Intensiv;0;0;0
;;;;;
Montag,;18.01.2016;8 - 9 Uhr;2;0;0
;;9 - 10 Uhr;4;0;0
;;10 - 11 Uhr;6;0;0
;;11 - 12 Uhr;4;0;0
;;12 - 13 Uhr;4;0;0
;;13 - 14 Uhr;12;0;0
;;14 - 15 Uhr;8;0;0
;;15 - 16 Uhr;9;0;0
;;16 - 17 Uhr;6;0;0
