;;19 Uhr;0;1;0;2;4;6;4;2;1
;;;;;;;;;;;
Dienstag,;12.04.2016;9 Uhr;0;4;0;0;3;7;0;14;5
;;11 Uhr;1;9;0;1;5;26;2;19;7
;;13 Uhr;1;9;0;0;9;34;4;17;7
;;15 Uhr;1;10;0;7;9;42;7;14;6
;;17 Uhr;1;8;0;7;10;30;2;14;6
;;19 Uhr;0;32;0;0;3;13;2;7;4
;;;;;;;;;;;
Mittwoch,;13.04.2016;9 Uhr;0;3;0;2;4;22;1;2;1
;;11 Uhr;0;6;0;2;9;28;5;16;5
;;13 Uhr;0;10;0;0;7;24;12;8;3
;;15 Uhr;0;0;0;0;0;0;0;0;0
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Donnerstag,;14.04.2016;9 Uhr;0;0;0;0;0;0;0;0;0
;;11 Uhr;0;0;0;0;0;0;0;0;0
;;13 Uhr;0;0;0;0;0;0;0;0;0
;;15 Uhr;0;0;0;0;0;0;0;0;0
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Freitag,;15.04.2016;9 Uhr;0;4;0;0;2;15;3;14;6
;;11 Uhr;0;6;0;1;3;29;5;12;6
;;13 Uhr;0;8;0;2;4;34;7;14;6
;;15 Uhr;0;10;0;0;4;35;7;17;7
;;17 Uhr;0;2;0;0;4;19;7;10;4
;;19 Uhr;0;0;0;0;1;6;4;0;0
;;;;;;;;;;;
Samstag,;16.04.2016;9 Uhr;0;0;0;0;1;9;0;1;1
;;11 Uhr;0;2;2;1;7;37;0;10;5
;;13 Uhr;0;4;3;0;7;42;2;16;7
;;15 Uhr;0;2;0;1;9;38;4;15;7
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Montag,;18.04.2016;9 Uhr;0;2;0;3;7;14;1;4;1
;;11 Uhr;0;11;0;0;8;30;7;9;4
;;13 Uhr;0;5;0;0;8;23;5;18;7
;;15 Uhr;0;7;0;1;16;40;7;14;6
;;17 Uhr;0;2;0;3;11;35;8;11;4
;;19 Uhr;0;0;0;2;3;17;3;0;0
;;;;;;;;;;;
Dienstag,;19.04.2016;9 Uhr;0;2;0;0;10;10;7;2;1
;;11 Uhr;0;6;0;0;5;24;4;18;7
;;13 Uhr;0;4;0;3;11;38;6;10;4
;;15 Uhr;0;3;0;9;11;43;10;17;4
;;17 Uhr;0;4;0;3;10;33;4;10;4
;;19 Uhr;0;2;0;1;1;5;2;4;2
;;;;;;;;;;;
Mittwoch,;20.04.2016;9 Uhr;0;1;0;0;2;15;2;1;1
;;11 Uhr;0;3;0;0;5;27;3;2;1
;;13 Uhr;0;2;0;0;7;26;3;8;3
;;15 Uhr;0;0;0;1;12;38;7;18;7
;;17 Uhr;0;1;0;0;7;39;4;7;4
;;19 Uhr;0;0;0;1;6;9;2;8;4
;;;;;;;;;;;
Donnerstag,;21.04.2016;9 Uhr;0;5;0;0;5;24;1;7;4
;;11 Uhr;0;8;0;4;7;40;2;15;8
;;13 Uhr;0;10;4;7;8;39;5;16;7
;;15 Uhr;0;14;2;8;11;50;7;24;8
;;17 Uhr;0;2;1;2;9;32;7;10;3
;;19 Uhr;0;1;0;2;4;14;1;1;1
;;;;;;;;;;;
Freitag,;22.04.2016;9 Uhr;0;1;1;0;4;14;1;8;4
;;11 Uhr;0;2;0;1;4;35;6;18;7
;;13 Uhr;0;4;0;3;4;36;4;7;4
;;15 Uhr;0;4;1;1;4;36;8;14;6
;;17 Uhr;0;0;1;0;6;19;4;10;4
;;19 Uhr;0;0;0;0;2;6;1;0;0
;;;;;;;;;;;
Samstag,;23.04.2016;9 Uhr;0;5;0;2;13;28;7;18;7
;;11 Uhr;0;4;0;4;11;42;13;21;8
;;13 Uhr;0;3;0;2;9;37;6;14;8
;;15 Uhr;0;10;0;6;11;47;7;12;6
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Montag,;25.04.2016;9 Uhr;0;2;0;1;1;12;1;4;2
;;11 Uhr;0;1;0;1;5;29;3;8;4
;;13 Uhr;0;3;1;1;9;23;5;11;5
;;15 Uhr;0;3;3;0;10;45;6;17;8
;;17 Uhr;0;8;1;2;4;23;3;14;7
;;19 Uhr;0;6;0;2;4;12;3;9;4
;;;;;;;;;;;
Dienstag,;26.04.2016;9 Uhr;0;2;2;1;1;10;2;8;4
;;11 Uhr;0;6;2;1;4;32;2;12;5
;;13 Uhr;0;13;0;2;14;34;10;21;8
;;15 Uhr;0;12;0;5;12;43;11;21;8
;;17 Uhr;0;8;1;2;10;23;3;14;7
;;19 Uhr;0;6;0;2;4;12;3;9;4
;;;;;;;;;;;
Mittwoch,;27.04.2016;9 Uhr;0;2;0;0;1;21;4;6;3
;;11 Uhr;1;1;0;0;4;37;3;10;4
;;13 Uhr;0;5;0;5;5;37;6;17;8
;;15 Uhr;0;6;2;9;11;42;11;21;8
;;17 Uhr;1;4;0;2;7;30;7;11;7
;;19 Uhr;1;1;0;1;4;14;4;6;4
;;;;;;;;;;;
Donnerstag,;28.04.2016;9 Uhr;1;2;0;0;2;16;0;11;6
;;11 Uhr;0;4;0;2;10;35;5;16;6
;;13 Uhr;0;4;0;1;13;33;6;16;7
;;15 Uhr;2;11;1;3;14;52;8;17;7
;;17 Uhr;1;5;0;1;7;34;5;2;2
;;19 Uhr;0;2;0;0;3;11;2;2;1
;;;;;;;;;;;
Freitag,;29.04.2016;9 Uhr;0;5;0;1;2;10;1;8;2
;;11 Uhr;1;4;0;4;10;31;2;21;8
;;13 Uhr;1;7;0;4;10;35;4;20;7
;;15 Uhr;0;7;0;5;11;42;7;22;7
;;17 Uhr;1;4;0;3;8;18;6;5;2
;;19 Uhr;0;1;0;2;1;5;1;0;0
;;;;;;;;;;;
Samstag,;30.04.2016;9 Uhr;2;6;0;3;9;34;7;14;5
;;11 Uhr;0;9;0;7;15;41;9;16;6
;;13 Uhr;0;5;0;4;14;43;7;9;4
;;15 Uhr;0;10;0;6;15;47;7;5;3
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Montag,;02.05.2016;9 Uhr;1;4;0;1;2;9;0;2;1
;;11 Uhr;1;4;1;4;9;28;3;17;7
;;13 Uhr;0;6;0;4;6;35;6;17;8
;;15 Uhr;0;10;0;3;12;41;7;9;5
;;17 Uhr;0;10;1;3;9;31;7;0;0
;;19 Uhr;0;1;1;0;4;20;1;1;1
;;;;;;;;;;;
Dienstag,;03.05.2016;9 Uhr;0;5;0;2;4;22;6;5;2
;;11 Uhr;0;11;0;4;13;49;11;22;8
;;13 Uhr;0;11;1;4;19;47;7;17;7
;;15 Uhr;1;12;1;4;15;44;9;17;8
;;17 Uhr;0;10;0;4;12;43;11;18;6
;;19 Uhr;0;2;0;1;8;24;10;12;3
;;;;;;;;;;;
Mittwoch,;04.05.2016;9 Uhr;1;4;0;1;5;29;8;10;4
;;11 Uhr;2;9;0;0;9;43;10;23;8
;;13 Uhr;0;8;0;2;9;32;8;20;8
;;15 Uhr;0;21;1;4;13;52;12;21;8
;;17 Uhr;1;12;1;3;12;42;8;16;5
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Donnerstag,;05.05.2016;9 Uhr;0;0;0;0;0;0;0;0;0
;;11 Uhr;0;0;0;0;0;0;0;0;0
;;13 Uhr;0;0;0;0;0;0;0;0;0
;;15 Uhr;0;0;0;0;0;0;0;0;0
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Freitag,;06.05.2016;9 Uhr;0;2;0;4;3;22;3;6;3
;;11 Uhr;0;7;0;6;10;44;7;15;7
;;13 Uhr;0;7;0;7;10;49;10;15;6
;;15 Uhr;0;9;0;8;12;53;10;17;7
;;17 Uhr;0;4;2;1;10;26;7;7;3
;;19 Uhr;0;3;0;1;2;5;4;3;2
;;;;;;;;;;;
Samstag,;07.05.2016;9 Uhr;0;5;0;1;7;30;6;16;5
;;11 Uhr;0;8;0;3;13;48;17;21;7
;;13 Uhr;0;7;0;3;14;51;19;19;7
;;15 Uhr;0;10;0;6;15;56;18;18;6
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Montag,;09.05.2016;9 Uhr;0;1;0;0;2;18;0;4;2
;;11 Uhr;0;3;0;0;4;37;4;11;5
;;13 Uhr;0;7;0;0;9;42;17;20;8
;;15 Uhr;0;10;0;0;12;41;14;21;8
;;17 Uhr;0;4;0;1;6;32;7;11;6
;;19 Uhr;0;2;0;0;7;21;4;4;2
;;;;;;;;;;;
Dienstag,;10.05.2016;9 Uhr;0;4;0;0;1;18;2;4;2
;;11 Uhr;0;4;0;1;7;28;3;15;6
;;13 Uhr;0;5;0;1;15;44;7;22;8
;;15 Uhr;0;10;0;2;16;56;5;17;6
;;17 Uhr;0;16;0;2;19;53;10;10;4
;;19 Uhr;0;9;0;0;8;25;10;21;7
;;;;;;;;;;;
Mittwoch,;11.05.2016;9 Uhr;0;6;0;0;3;27;4;4;2
;;11 Uhr;0;10;0;1;6;39;9;12;5
;;13 Uhr;0;3;0;1;8;33;8;12;5
;;15 Uhr;0;12;0;4;8;50;11;18;8
;;17 Uhr;0;5;1;3;4;40;6;19;7
;;19 Uhr;0;6;1;3;3;18;2;6;3
;;;;;;;;;;;
Donnerstag,;12.05.2016;9 Uhr;0;3;0;1;1;19;1;9;4
;;11 Uhr;0;6;0;2;6;40;3;14;6
;;13 Uhr;0;8;0;6;6;46;10;20;8
;;15 Uhr;0;22;0;5;9;64;11;22;8
;;17 Uhr;0;3;0;1;1;19;1;9;4
;;19 Uhr;0;3;0;0;4;19;6;4;2
;;;;;;;;;;;
Freitag,;13.05.2016;9 Uhr;0;2;0;0;3;19;4;12;4
;;11 Uhr;0;7;0;0;7;36;6;18;6
;;13 Uhr;0;9;0;4;9;54;6;19;7
;;15 Uhr;0;10;0;6;9;51;6;15;6
;;17 Uhr;0;6;0;2;5;37;7;11;5
;;19 Uhr;0;5;0;0;4;16;2;3;2
;;;;;;;;;;;
Samstag,;14.05.2016;9 Uhr;0;4;0;1;3;17;3;7;3
;;11 Uhr;0;13;0;7;12;48;12;22;8
;;13 Uhr;0;16;0;5;17;76;20;22;8
;;15 Uhr;0;25;0;9;29;82;21;21;8
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Montag,;16.05.2016;9 Uhr;0;0;0;0;0;0;0;0;0
;;11 Uhr;0;0;0;0;0;0;0;0;0
;;13 Uhr;0;0;0;0;0;0;0;0;0
;;15 Uhr;0;0;0;0;0;0;0;0;0
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Dienstag,;17.05.2016;9 Uhr;0;6;2;2;5;29;4;15;8
;;11 Uhr;0;6;2;2;5;29;4;15;8
;;13 Uhr;0;6;0;7;16;38;9;16;7
;;15 Uhr;0;9;0;6;13;50;10;20;7
;;17 Uhr;1;13;1;7;10;35;6;13;5
;;19 Uhr;0;10;0;3;6;13;6;8;3
;;;;;;;;;;;
Mittwoch,;18.05.2016;9 Uhr;0;6;0;1;3;25;5;8;3
;;11 Uhr;0;9;0;3;12;47;14;24;8
;;13 Uhr;0;7;0;8;14;51;9;19;7
;;15 Uhr;0;21;5;7;22;63;9;18;8
;;17 Uhr;0;16;0;0;17;54;10;19;7
;;19 Uhr;0;9;0;2;12;25;8;6;2
;;;;;;;;;;;
Donnerstag,;19.05.2016;9 Uhr;0;5;0;6;15;22;1;14;5
;;11 Uhr;0;10;1;7;12;50;6;25;8
;;13 Uhr;0;15;0;7;12;51;12;17;6
;;15 Uhr;0;19;0;5;20;58;12;16;7
;;17 Uhr;0;15;0;3;11;49;11;13;6
;;19 Uhr;0;7;0;2;4;21;3;9;4
;;;;;;;;;;;
Freitag,;20.05.2016;9 Uhr;1;1;0;0;4;10;4;9;3
;;11 Uhr;0;3;0;0;7;41;4;24;8
;;13 Uhr;0;4;0;0;8;57;8;23;8
;;15 Uhr;0;3;0;0;7;49;7;18;7
;;17 Uhr;0;11;0;0;10;43;8;12;5
;;19 Uhr;0;4;1;0;9;17;7;9;4
;;;;;;;;;;;
Samstag,;21.05.2016;9 Uhr;0;8;0;5;20;38;6;11;5
;;11 Uhr;0;20;0;8;25;62;13;19;8
;;13 Uhr;0;18;0;8;19;73;22;16;6
;;15 Uhr;0;16;0;10;28;80;25;20;8
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Montag,;23.05.2016;9 Uhr;0;4;1;3;9;18;3;13;5
;;11 Uhr;0;9;0;3;13;42;9;22;8
;;13 Uhr;0;6;0;2;10;51;12;20;8
;;15 Uhr;0;11;0;3;21;72;10;18;8
;;17 Uhr;0;14;0;3;18;57;9;19;7
;;19 Uhr;0;9;0;0;11;36;5;4;2
;;;;;;;;;;;
Dienstag,;24.05.2016;9 Uhr;0;6;0;1;7;24;9;18;7
;;11 Uhr;0;12;2;2;8;41;15;20;8
;;13 Uhr;0;8;0;1;9;57;12;17;8
;;15 Uhr;0;9;0;3;15;66;12;18;8
;;17 Uhr;0;9;0;5;10;65;13;15;6
;;19 Uhr;0;3;0;4;8;31;5;11;5
;;;;;;;;;;;
Mittwoch,;25.05.2016;9 Uhr;0;7;0;4;6;31;5;17;7
;;11 Uhr;0;19;0;4;13;54;18;21;8
;;13 Uhr;0;13;0;3;8;53;14;19;8
;;15 Uhr;0;15;0;4;15;64;16;18;8
;;17 Uhr;0;11;0;4;16;53;8;17;6
;;19 Uhr;0;2;0;2;8;27;8;6;3
;;;;;;;;;;;
Donnerstag,;26.05.2016;9 Uhr;0;2;0;4;11;28;6;11;7
;;11 Uhr;0;2;0;4;11;50;8;15;8
;;13 Uhr;0;11;1;3;10;64;11;12;5
;;15 Uhr;0;12;0;4;17;59;10;15;7
;;17 Uhr;0;7;0;3;16;41;7;11;5
;;19 Uhr;0;8;0;2;12;24;4;3;2
;;;;;;;;;;;
Freitag,;27.05.2016;9 Uhr;0;3;0;1;6;19;4;11;4
;;11 Uhr;0;7;0;5;18;59;8;17;7
;;13 Uhr;0;8;0;7;19;65;9;7;3
;;15 Uhr;0;13;0;4;22;83;10;17;8
;;17 Uhr;0;9;0;4;18;62;8;13;6
;;19 Uhr;0;4;0;3;9;36;5;8;3
;;;;;;;;;;;
Samstag,;28.05.2016;9 Uhr;0;6;0;5;16;53;4;5;2
;;11 Uhr;0;15;0;13;35;90;19;5;2
;;13 Uhr;0;36;0;16;33;87;22;17;6
;;15 Uhr;0;38;0;15;36;93;28;18;7
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Montag,;30.05.2016;9 Uhr;0;9;0;2;18;78;11;12;5
;;11 Uhr;0;27;0;8;37;93;12;24;8
;;13 Uhr;2;30;2;6;36;82;12;18;7
;;15 Uhr;0;33;1;11;36;81;12;19;7
;;17 Uhr;0;31;0;7;27;65;7;14;5
;;19 Uhr;0;16;0;1;11;32;2;13;5
;;;;;;;;;;;
Dienstag,;31.05.2016;9 Uhr;0;8;0;6;26;94;22;14;6
;;11 Uhr;0;39;3;15;36;95;23;23;8
;;13 Uhr;0;36;0;7;36;94;12;19;8
;;15 Uhr;0;45;4;13;35;90;12;19;8
;;17 Uhr;0;38;3;15;30;89;13;19;8
;;19 Uhr;0;13;0;5;17;28;9;10;4
;;;;;;;;;;;
Mittwoch,;01.06.2016;9 Uhr;0;24;0;5;32;94;20;18;7
;;11 Uhr;2;36;2;16;36;93;22;21;8
;;13 Uhr;0;38;2;16;36;94;15;21;8
;;15 Uhr;0;40;0;13;35;91;15;22;7
;;17 Uhr;0;23;2;11;27;82;10;24;8
;;19 Uhr;0;10;1;5;16;33;6;7;3
;;;;;;;;;;;
Donnerstag,;02.06.2016;9 Uhr;0;17;0;6;35;95;21;24;8
;;11 Uhr;3;38;7;14;36;95;23;26;8
;;13 Uhr;4;41;4;17;35;94;12;20;8
;;15 Uhr;1;39;6;14;36;90;12;20;8
;;17 Uhr;0;32;0;13;30;68;13;13;7
;;19 Uhr;0;17;0;6;24;38;5;2;1
;;;;;;;;;;;
Freitag,;03.06.2016;9 Uhr;0;13;0;7;31;91;10;19;7
;;11 Uhr;1;39;3;15;36;95;19;24;8
;;13 Uhr;0;37;1;15;36;95;18;25;8
;;15 Uhr;0;30;1;11;34;93;15;21;8
;;17 Uhr;0;22;0;8;22;63;8;16;6
;;19 Uhr;3;13;0;6;18;28;7;3;2
;;;;;;;;;;;
Samstag,;04.06.2016;9 Uhr;0;24;0;10;35;95;23;17;7
;;11 Uhr;2;41;0;15;36;94;22;23;8
;;13 Uhr;0;38;4;16;36;94;24;21;8
;;15 Uhr;0;44;3;17;36;94;21;22;8
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Montag,;06.06.2016;9 Uhr;0;44;1;12;36;93;12;18;8
;;11 Uhr;0;55;6;16;36;93;12;19;8
;;13 Uhr;0;40;5;12;36;94;12;19;8
;;15 Uhr;0;48;6;14;36;94;12;17;8
;;17 Uhr;0;36;5;12;34;83;11;19;8
;;19 Uhr;0;18;0;2;18;45;8;3;1
;;;;;;;;;;;
Dienstag,;07.06.2016;9 Uhr;0;46;3;19;36;94;24;24;8
;;11 Uhr;0;55;9;18;36;94;24;25;8
;;13 Uhr;0;56;3;19;36;94;23;23;7
;;15 Uhr;0;52;2;15;36;91;21;20;6
;;17 Uhr;0;28;4;11;27;75;9;22;8
;;19 Uhr;0;8;0;1;11;43;7;8;4
;;;;;;;;;;;
Mittwoch,;08.06.2016;9 Uhr;2;52;6;17;36;94;24;26;8
;;11 Uhr;2;49;5;17;36;94;23;23;7
;;13 Uhr;0;46;3;14;34;94;17;21;8
;;15 Uhr;4;48;5;14;35;92;14;20;8
;;17 Uhr;2;35;4;12;33;87;18;22;7
;;19 Uhr;0;13;0;5;12;53;14;10;4
;;;;;;;;;;;
Donnerstag,;09.06.2016;9 Uhr;2;42;0;12;35;93;12;21;8
;;11 Uhr;0;50;9;17;36;92;12;15;6
;;13 Uhr;0;43;5;13;36;93;12;19;7
;;15 Uhr;2;47;5;15;36;92;12;19;7
;;17 Uhr;0;35;2;13;25;64;11;15;5
;;19 Uhr;1;24;1;3;11;29;5;12;6
;;;;;;;;;;;
Freitag,;10.06.2016;9 Uhr;0;45;3;15;36;94;12;26;8
;;11 Uhr;1;51;7;18;36;94;12;26;8
;;13 Uhr;0;45;5;17;36;92;12;23;8
;;15 Uhr;0;45;4;14;36;91;12;20;7
;;17 Uhr;1;28;1;11;26;64;9;13;5
;;19 Uhr;0;14;0;1;15;32;5;4;2
;;;;;;;;;;;
Samstag,;11.06.2016;9 Uhr;0;25;2;15;36;94;22;14;5
;;11 Uhr;0;36;0;16;36;93;22;20;8
;;13 Uhr;0;37;0;16;32;93;22;20;8
;;15 Uhr;0;30;1;10;28;82;23;16;6
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Montag,;13.06.2016;9 Uhr;0;26;0;3;20;85;13;8;3
;;11 Uhr;0;33;1;8;36;92;13;15;6
;;13 Uhr;0;32;2;9;35;92;10;22;8
;;15 Uhr;0;36;4;11;35;90;10;17;8
;;17 Uhr;0;27;3;9;28;82;9;4;11
;;19 Uhr;0;12;2;4;13;49;5;7;5
;;;;;;;;;;;
Dienstag,;14.06.2016;9 Uhr;2;22;0;11;34;91;22;25;8
;;11 Uhr;2;31;0;14;36;93;23;24;8
;;13 Uhr;0;31;0;14;34;89;23;22;8
;;15 Uhr;0;27;0;15;35;87;20;22;8
;;17 Uhr;0;11;2;13;30;68;19;20;7
;;19 Uhr;0;10;4;7;20;49;12;17;6
;;;;;;;;;;;
Mittwoch,;15.06.2016;9 Uhr;0;21;1;8;30;92;21;19;7
;;11 Uhr;0;32;0;12;35;93;22;22;8
;;13 Uhr;0;29;1;11;32;89;12;17;7
;;15 Uhr;0;32;1;13;36;93;14;19;8
;;17 Uhr;0;24;2;12;31;78;17;19;8
;;19 Uhr;0;21;1;4;15;36;14;8;3
;;;;;;;;;;;
Donnerstag,;16.06.2016;9 Uhr;0;19;0;4;20;76;8;12;7
;;11 Uhr;0;27;0;6;34;93;11;14;6
;;13 Uhr;0;25;4;7;33;88;11;11;5
;;15 Uhr;0;27;2;7;36;92;12;20;8
;;17 Uhr;0;18;5;9;25;69;9;19;8
;;19 Uhr;0;17;2;3;9;45;9;9;4
;;;;;;;;;;;
Freitag,;17.06.2016;9 Uhr;1;15;1;7;24;77;9;11;6
;;11 Uhr;0;21;1;8;32;82;10;16;8
;;13 Uhr;0;24;0;12;30;88;17;11;5
;;15 Uhr;1;23;1;10;26;83;19;14;6
;;17 Uhr;0;17;1;6;20;68;9;10;4
;;19 Uhr;0;8;2;2;11;41;3;7;4
;;;;;;;;;;;
Samstag,;18.06.2016;9 Uhr;0;28;0;11;36;92;19;18;7
;;11 Uhr;0;39;0;13;36;93;22;21;8
;;13 Uhr;0;46;2;14;36;93;24;22;8
;;15 Uhr;0;54;8;15;36;92;23;22;8
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Montag,;20.06.2016;9 Uhr;0;8;0;3;14;47;9;5;4
;;11 Uhr;0;13;0;4;21;65;9;14;7
;;13 Uhr;0;18;2;6;26;78;8;12;6
;;15 Uhr;0;20;1;3;24;79;8;12;7
;;17 Uhr;0;15;2;3;14;48;9;4;2
;;19 Uhr;0;10;3;3;11;34;4;5;3
;;;;;;;;;;;
Dienstag,;21.06.2016;9 Uhr;0;8;1;5;25;56;12;4;2
;;11 Uhr;0;14;1;5;27;67;16;7;3
;;13 Uhr;0;14;1;3;27;70;16;9;4
;;15 Uhr;0;21;2;8;32;79;18;18;7
;;17 Uhr;0;16;0;2;15;68;11;12;5
;;19 Uhr;0;8;0;3;8;37;8;6;3
;;;;;;;;;;;
Mittwoch,;22.06.2016;9 Uhr;0;13;1;5;10;76;11;7;3
;;11 Uhr;0;18;3;5;12;78;15;5;2
;;13 Uhr;0;15;2;3;16;64;7;11;6
;;15 Uhr;0;15;1;2;17;61;4;15;6
;;17 Uhr;1;17;2;3;20;62;9;21;8
;;19 Uhr;1;10;2;8;11;40;8;12;3
;;;;;;;;;;;
Donnerstag,;23.06.2016;9 Uhr;0;21;3;5;15;58;10;8;3
;;11 Uhr;0;25;2;4;20;66;13;11;4
;;13 Uhr;0;27;1;9;17;70;11;14;5
;;15 Uhr;0;19;2;10;19;70;10;6;2
;;17 Uhr;0;10;0;7;11;43;5;7;4
;;19 Uhr;0;9;0;4;2;13;4;3;2
;;;;;;;;;;;
Freitag,;24.06.2016;9 Uhr;0;8;1;3;9;32;3;7;4
;;11 Uhr;0;11;1;4;13;46;3;7;4
;;13 Uhr;0;15;0;4;12;45;3;8;6
;;15 Uhr;0;16;0;4;13;53;4;11;6
;;17 Uhr;0;8;0;0;4;26;3;6;3
;;19 Uhr;0;8;0;0;4;24;5;2;1
;;;;;;;;;;;
Samstag,;25.06.2016;9 Uhr;0;13;0;4;9;43;8;4;2
;;11 Uhr;0;16;1;7;15;61;12;13;4
;;13 Uhr;0;23;0;8;12;64;10;18;6
;;15 Uhr;0;19;0;9;10;63;11;11;4
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Montag,;27.06.2016;9 Uhr;0;14;1;5;15;59;3;9;4
;;11 Uhr;0;17;0;3;18;71;3;16;7
;;13 Uhr;0;19;0;4;19;76;4;19;8
;;15 Uhr;0;13;0;3;15;73;3;15;7
;;17 Uhr;0;17;0;5;12;51;3;14;7
;;19 Uhr;0;6;1;2;4;27;1;12;6
;;;;;;;;;;;
Dienstag,;28.06.2016;9 Uhr;0;15;0;2;9;45;3;10;5
;;11 Uhr;0;17;0;2;12;57;3;14;7
;;13 Uhr;0;19;0;2;14;62;4;18;8
;;15 Uhr;0;16;0;1;9;57;3;15;7
;;17 Uhr;0;10;0;2;12;52;5;12;6
;;19 Uhr;0;0;0;0;4;29;3;7;5
;;;;;;;;;;;
Mittwoch,;29.06.2016;9 Uhr;0;17;0;4;8;42;9;8;3
;;11 Uhr;0;21;1;6;13;58;12;19;7
;;13 Uhr;0;23;1;6;16;64;12;21;8
;;15 Uhr;0;23;0;6;17;66;10;20;8
;;17 Uhr;0;19;0;2;11;53;7;16;7
;;19 Uhr;0;7;0;0;5;25;4;9;4
;;;;;;;;;;;
Donnerstag,;30.06.2016;9 Uhr;0;15;1;3;9;42;8;15;6
;;11 Uhr;0;21;2;7;16;59;11;18;7
;;13 Uhr;0;17;0;2;18;54;3;11;5
;;15 Uhr;0;13;0;3;16;56;5;16;8
;;17 Uhr;0;18;0;3;14;48;5;23;8
;;19 Uhr;0;9;0;1;12;31;4;11;4
;;;;;;;;;;;
Freitag,;01.07.2016;9 Uhr;0;13;0;4;9;32;6;8;3
;;11 Uhr;0;17;0;5;14;49;11;14;6
;;13 Uhr;0;16;1;3;13;41;5;11;5
;;15 Uhr;0;14;3;5;11;39;4;9;4
;;17 Uhr;0;9;1;2;7;25;2;1;1
;;19 Uhr;0;3;0;0;2;13;1;1;1
;;;;;;;;;;;
Samstag,;02.07.2016;9 Uhr;0;1;0;0;3;14;1;2;1
;;11 Uhr;0;7;1;2;8;31;3;6;3
;;13 Uhr;0;6;1;2;8;33;2;7;3
;;15 Uhr;0;6;0;2;6;30;2;12;5
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Montag,;04.07.2016;9 Uhr;0;6;0;0;2;22;0;1;1
;;11 Uhr;0;6;0;1;9;24;1;2;2
;;13 Uhr;0;7;9;1;10;27;1;5;3
;;15 Uhr;0;10;0;1;10;32;1;3;3
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Dienstag,;05.07.2016;9 Uhr;1;5;0;0;7;30;1;1;1
;;11 Uhr;0;6;0;0;11;36;3;12;5
;;13 Uhr;0;4;0;1;11;34;2;5;3
;;15 Uhr;1;8;0;0;10;38;3;6;4
;;17 Uhr;0;6;0;0;8;32;2;2;2
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Mittwoch,;06.07.2016;9 Uhr;0;0;0;0;0;0;0;0;0
;;11 Uhr;0;0;0;0;0;0;0;0;0
;;13 Uhr;0;6;0;0;8;39;3;10;4
;;15 Uhr;0;5;0;4;8;41;5;12;7
;;17 Uhr;0;2;0;2;5;35;3;8;6
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Donnerstag,;07.07.2016;9 Uhr;0;4;0;0;3;22;1;3;2
;;11 Uhr;0;9;2;2;7;32;1;9;4
;;13 Uhr;0;12;0;1;5;34;1;2;2
;;15 Uhr;0;11;0;1;7;37;3;7;4
;;17 Uhr;0;4;0;1;4;22;1;5;3
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
