;;15 Uhr;0;30
;;17 Uhr;0;12
;;19 Uhr;0;4
;;;;
Mittwoch,;28.10.15;9 Uhr;0;2
;;11 Uhr;0;10
;;13 Uhr;0;15
;;15 Uhr;0;17
;;17 Uhr;0;17
;;19 Uhr;0;6
;;;;
Donnerstag,;29.10.15;9 Uhr;0;6
;;11 Uhr;0;15
;;13 Uhr;0;21
;;15 Uhr;1;18
;;17 Uhr;0;28
;;19 Uhr;0;12
;;;;
Freitag,;30.10.15;9 Uhr;0;4
;;11 Uhr;0;21
;;13 Uhr;0;17
;;15 Uhr;0;25
;;17 Uhr;0;15
;;19 Uhr;0;6
;;;;
Samstag,;31.10.15;9 Uhr;0;10
;;11 Uhr;0;20
;;13 Uhr;0;25
;;15 Uhr;0;24
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;2.11.15;9 Uhr;0;2
;;11 Uhr;0;15
;;13 Uhr;0;15
;;15 Uhr;0;23
;;17 Uhr;1;22
;;19 Uhr;1;11
;;;;
Dienstag,;3.11.15;9 Uhr;0;7
;;11 Uhr;0;23
;;13 Uhr;0;19
;;15 Uhr;0;26
;;17 Uhr;0;12
;;19 Uhr;0;4
;;;;
Mittwoch,;4.11.15;9 Uhr;0;4
;;11 Uhr;0;10
;;13 Uhr;0;24
;;15 Uhr;0;24
;;17 Uhr;0;11
;;19 Uhr;0;1
;;;;
Donnerstag,;5.11.15;9 Uhr;0;8
;;11 Uhr;0;29
;;13 Uhr;0;23
;;15 Uhr;0;28
;;17 Uhr;0;20
;;19 Uhr;0;6
;;;;
Freitag,;6.11.15;9 Uhr;0;5
;;11 Uhr;0;12
;;13 Uhr;0;14
;;15 Uhr;0;22
;;17 Uhr;0;13
;;19 Uhr;0;4
;;;;
Samstag,;7.11.15;9 Uhr;0;1
;;11 Uhr;0;17
;;13 Uhr;0;22
;;15 Uhr;0;30
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;9.11.15;9 Uhr;0;2
;;11 Uhr;1;13
;;13 Uhr;0;15
;;15 Uhr;0;40
;;17 Uhr;2;31
;;19 Uhr;0;16
;;;;
Dienstag,;10.11.15;9 Uhr;0;1
;;11 Uhr;1;15
;;13 Uhr;0;16
;;15 Uhr;0;24
;;17 Uhr;1;13
;;19 Uhr;0;7
;;;;
Mittwoch,;11.11.15;9 Uhr;0;4
;;11 Uhr;0;19
;;13 Uhr;0;30
;;15 Uhr;27;0
;;17 Uhr;16;7
;;19 Uhr;0;0
;;;;
Donnerstag,;12.11.15;9 Uhr;0;7
;;11 Uhr;0;14
;;13 Uhr;0;20
;;15 Uhr;0;24
;;17 Uhr;0;20
;;19 Uhr;0;5
;;;;
Freitag,;13.11.15;9 Uhr;0;3
;;11 Uhr;0;9
;;13 Uhr;0;15
;;15 Uhr;0;24
;;17 Uhr;0;19
;;19 Uhr;0;16
;;;;
Samstag,;14.11.15;9 Uhr;0;6
;;11 Uhr;2;16
;;13 Uhr;0;22
;;15 Uhr;1;26
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;16.11.15;9 Uhr;0;2
;;11 Uhr;0;11
;;13 Uhr;1;12
;;15 Uhr;0;29
;;17 Uhr;0;15
;;19 Uhr;0;9
;;;;
Dienstag,;17.11.15;9 Uhr;0;9
;;11 Uhr;0;12
;;13 Uhr;0;15
;;15 Uhr;0;24
;;17 Uhr;0;24
;;19 Uhr;0;11
;;;;
Mittwoch,;18.11.15;9 Uhr;0;1
;;11 Uhr;0;11
;;13 Uhr;0;27
;;15 Uhr;0;25
;;17 Uhr;1;16
;;19 Uhr;0;7
;;;;
Donnerstag,;19.11.15;9 Uhr;0;12
;;11 Uhr;0;25
;;13 Uhr;0;30
;;15 Uhr;0;40
;;17 Uhr;0;25
;;19 Uhr;0;11
;;;;
Freitag,;20.11.15;9 Uhr;0;5
;;11 Uhr;0;10
;;13 Uhr;0;19
;;15 Uhr;0;22
;;17 Uhr;0;14
;;19 Uhr;0;4
;;;;
Samstag,;21.11.15;9 Uhr;0;8
;;11 Uhr;0;32
;;13 Uhr;0;32
;;15 Uhr;0;32
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;23.11.15;9 Uhr;0;7
;;11 Uhr;0;17
;;13 Uhr;0;25
;;15 Uhr;0;32
;;17 Uhr;0;25
;;19 Uhr;0;11
;;;;
Dienstag,;24.11.15;9 Uhr;0;4
;;11 Uhr;0;20
;;13 Uhr;0;9
;;15 Uhr;0;24
;;17 Uhr;0;33
;;19 Uhr;0;15
;;;;
Mittwoch,;25.11.15;9 Uhr;0;9
;;11 Uhr;0;15
;;13 Uhr;0;15
;;15 Uhr;0;30
;;17 Uhr;0;31
;;19 Uhr;0;13
;;;;
Donnerstag,;26.11.15;9 Uhr;0;6
;;11 Uhr;0;13
;;13 Uhr;0;30
;;15 Uhr;0;43
;;17 Uhr;0;17
;;19 Uhr;0;5
;;;;
Freitag,;27.11.15;9 Uhr;0;12
;;11 Uhr;0;17
;;13 Uhr;0;15
;;15 Uhr;0;0
;;17 Uhr;0;22
;;19 Uhr;0;7
;;;;
Samstag,;28.11.15;9 Uhr;0;6
;;11 Uhr;0;7
;;13 Uhr;0;15
;;15 Uhr;0;19
;;17 Uhr;0;16
;;19 Uhr;0;1
;;;;
Montag,;30.11.15;9 Uhr;0;6
;;11 Uhr;0;18
;;13 Uhr;0;21
;;15 Uhr;0;21
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Dienstag,;1.12.15;9 Uhr;0;12
;;11 Uhr;0;30
;;13 Uhr;0;17
;;15 Uhr;0;32
;;17 Uhr;0;29
;;19 Uhr;0;15
;;;;
Mittwoch,;2.12.15;9 Uhr;0;3
;;11 Uhr;0;24
;;13 Uhr;0;21
;;15 Uhr;1;23
;;17 Uhr;0;21
;;19 Uhr;0;15
;;;;
Donnerstag,;3.12.15;9 Uhr;0;2
;;11 Uhr;0;14
;;13 Uhr;0;23
;;15 Uhr;0;25
;;17 Uhr;0;16
;;19 Uhr;0;12
;;;;
Freitag,;4.12.15;9 Uhr;0;6
;;11 Uhr;0;24
;;13 Uhr;0;21
;;15 Uhr;0;29
;;17 Uhr;0;23
;;19 Uhr;0;8
;;;;
Samstag,;5.12.15;9 Uhr;0;7
;;11 Uhr;0;18
;;13 Uhr;0;30
;;15 Uhr;0;26
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;7.12.15;9 Uhr;0;13
;;11 Uhr;0;24
;;13 Uhr;0;32
;;15 Uhr;0;53
;;17 Uhr;0;44
;;19 Uhr;0;30
;;;;
Dienstag,;8.12.15;9 Uhr;0;11
;;11 Uhr;0;28
;;13 Uhr;0;30
;;15 Uhr;0;35
;;17 Uhr;0;29
;;19 Uhr;0;12
;;;;
Mittwoch,;9.12.15;9 Uhr;0;14
;;11 Uhr;0;34
;;13 Uhr;0;34
;;15 Uhr;1;40
;;17 Uhr;0;33
;;19 Uhr;0;12
;;;;
Donnerstag,;10.12.15;9 Uhr;0;10
;;11 Uhr;1;23
;;13 Uhr;0;25
;;15 Uhr;1;33
;;17 Uhr;0;24
;;19 Uhr;0;11
;;;;
Freitag,;11.12.15;9 Uhr;0;12
;;11 Uhr;0;35
;;13 Uhr;0;28
;;15 Uhr;0;43
;;17 Uhr;0;26
;;19 Uhr;0;15
;;;;
Samstag,;12.12.15;9 Uhr;0;8
;;11 Uhr;0;24
;;13 Uhr;0;26
;;15 Uhr;0;23
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;14.12.15;9 Uhr;0;8
;;11 Uhr;0;23
;;13 Uhr;0;34
;;15 Uhr;0;36
;;17 Uhr;0;29
;;19 Uhr;0;12
;;;;
Dienstag,;15.12.15;9 Uhr;0;8
;;11 Uhr;0;21
;;13 Uhr;0;20
;;15 Uhr;0;34
;;17 Uhr;0;29
;;19 Uhr;0;19
;;;;
Mittwoch,;16.12.15;9 Uhr;1;10
;;11 Uhr;3;30
;;13 Uhr;0;33
;;15 Uhr;0;31
;;17 Uhr;0;15
;;19 Uhr;1;9
;;;;
Donnerstag,;17.12.15;9 Uhr;0;3
;;11 Uhr;0;17
;;13 Uhr;0;16
;;15 Uhr;0;25
;;17 Uhr;0;22
;;19 Uhr;0;14
;;;;
Freitag,;18.12.15;9 Uhr;0;9
;;11 Uhr;0;14
;;13 Uhr;0;13
;;15 Uhr;0;13
;;17 Uhr;0;13
;;19 Uhr;0;3
;;;;
Samstag,;19.12.15;9 Uhr;0;10
;;11 Uhr;0;18
;;13 Uhr;0;16
;;15 Uhr;0;19
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;21.12.15;9 Uhr;0;11
;;11 Uhr;1;30
;;13 Uhr;0;25
;;15 Uhr;0;30
;;17 Uhr;0;27
;;19 Uhr;0;14
;;;;
Dienstag,;22.12.15;9 Uhr;0;15
;;11 Uhr;0;32
;;13 Uhr;0;37
;;15 Uhr;0;43
;;17 Uhr;0;28
;;19 Uhr;0;9
;;;;
Mittwoch,;23.12.15;9 Uhr;0;10
;;11 Uhr;0;22
;;13 Uhr;0;29
;;15 Uhr;0;28
;;17 Uhr;0;20
;;19 Uhr;0;7
;;;;
Donnerstag,;24.12.15;9 Uhr;0;0
;;11 Uhr;0;0
;;13 Uhr;0;0
;;15 Uhr;0;0
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Freitag,;25.12.15;9 Uhr;0;0
;;11 Uhr;0;0
;;13 Uhr;0;0
;;15 Uhr;0;0
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Samstag,;26.12.15;9 Uhr;0;0
;;11 Uhr;0;0
;;13 Uhr;0;0
;;15 Uhr;0;0
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;28.12.15;9 Uhr;0;0
;;11 Uhr;0;0
;;13 Uhr;0;0
;;15 Uhr;0;0
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Dienstag,;29.12.15;9 Uhr;0;0
;;11 Uhr;0;0
;;13 Uhr;0;0
;;15 Uhr;0;0
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Mittwoch,;30.12.15;9 Uhr;0;0
;;11 Uhr;0;0
;;13 Uhr;0;0
;;15 Uhr;0;0
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Donnerstag,;31.12.15;9 Uhr;0;0
;;11 Uhr;0;0
;;13 Uhr;0;0
;;15 Uhr;0;0
;;17 Uhr;0;0
;;19 Uhr;0;0
Montag,;4.1.16;9 Uhr;0;16
;;11 Uhr;0;31
;;13 Uhr;1;42
;;15 Uhr;1;43
;;17 Uhr;0;50
;;19 Uhr;0;6
;;;;
Dienstag,;5.1.16;9 Uhr;0;23
;;11 Uhr;0;52
;;13 Uhr;0;58
;;15 Uhr;0;62
;;17 Uhr;0;44
;;19 Uhr;0;16
;;;;
Mittwoch,;6.1.16;9 Uhr;0;32
;;11 Uhr;0;64
;;13 Uhr;0;80
;;15 Uhr;1;91
;;17 Uhr;1;69
;;19 Uhr;0;25
;;;;
Donnerstag,;7.1.16;9 Uhr;27;0
;;11 Uhr;51;0
;;13 Uhr;1;59
;;15 Uhr;0;71
;;17 Uhr;0;67
;;19 Uhr;0;22
;;;;
Freitag,;8.1.16;9 Uhr;0;30
;;11 Uhr;0;65
;;13 Uhr;0;79
;;15 Uhr;1;78
;;17 Uhr;0;51
;;19 Uhr;0;18
;;;;
Samstag,;9.1.16;9 Uhr;0;17
;;11 Uhr;0;24
;;13 Uhr;0;30
;;15 Uhr;2;34
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;11.1.16;9 Uhr;0;32
;;11 Uhr;0;74
;;13 Uhr;0;72
;;15 Uhr;0;78
;;17 Uhr;0;40
;;19 Uhr;1;27
;;;;
Dienstag,;12.1.16;9 Uhr;0;31
;;11 Uhr;0;67
;;13 Uhr;0;74
;;15 Uhr;0;80
;;17 Uhr;0;54
;;19 Uhr;0;29
;;;;
Mittwoch,;13.1.16;9 Uhr;0;40
;;11 Uhr;0;60
;;13 Uhr;0;78
;;15 Uhr;1;91
;;17 Uhr;0;77
;;19 Uhr;0;19
;;;;
Donnerstag,;14.1.16;9 Uhr;0;34
;;11 Uhr;0;70
;;13 Uhr;0;84
;;15 Uhr;1;94
;;17 Uhr;1;87
;;19 Uhr;0;27
;;;;
Freitag,;15.1.16;9 Uhr;0;36
;;11 Uhr;1;84
;;13 Uhr;3;64
;;15 Uhr;1;90
;;17 Uhr;1;61
;;19 Uhr;1;17
;;;;
Samstag,;16.1.16;9 Uhr;0;18
;;11 Uhr;1;54
;;13 Uhr;0;58
;;15 Uhr;0;52
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;18.1.16;9 Uhr;0;21
;;11 Uhr;0;53
;;13 Uhr;1;46
;;15 Uhr;1;64
;;17 Uhr;0;50
;;19 Uhr;0;19
;;;;
Dienstag,;19.1.16;9 Uhr;0;33
;;11 Uhr;1;65
;;13 Uhr;0;67
;;15 Uhr;0;76
;;17 Uhr;0;57
;;19 Uhr;0;31
;;;;
Mittwoch,;20.1.16;9 Uhr;0;24
;;11 Uhr;0;61
;;13 Uhr;0;64
;;15 Uhr;0;78
;;17 Uhr;0;0
;;19 Uhr;0;13
;;;;
Donnerstag,;21.1.16;9 Uhr;0;25
;;11 Uhr;1;34
;;13 Uhr;0;33
;;15 Uhr;0;58
;;17 Uhr;0;44
;;19 Uhr;0;13
;;;;
Freitag,;22.1.16;9 Uhr;0;31
;;11 Uhr;0;54
;;13 Uhr;0;54
;;15 Uhr;0;66
;;17 Uhr;0;48
;;19 Uhr;0;21
;;;;
Samstag,;23.1.16;9 Uhr;0;24
;;11 Uhr;0;31
;;13 Uhr;0;28
;;15 Uhr;0;18
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;25.1.16;9 Uhr;0;26
;;11 Uhr;0;41
;;13 Uhr;0;41
;;15 Uhr;0;45
;;17 Uhr;0;0
;;19 Uhr;0;14
;;;;
Dienstag,;26.1.16;9 Uhr;0;23
;;11 Uhr;1;49
;;13 Uhr;0;43
;;15 Uhr;2;50
;;17 Uhr;6;41
;;19 Uhr;0;16
;;;;
Mittwoch,;27.1.16;9 Uhr;0;26
;;11 Uhr;1;45
;;13 Uhr;0;47
;;15 Uhr;1;63
;;17 Uhr;1;50
;;19 Uhr;0;22
;;;;
Donnerstag,;28.1.16;9 Uhr;0;23
;;11 Uhr;0;42
;;13 Uhr;0;37
;;15 Uhr;0;50
;;17 Uhr;0;41
;;19 Uhr;0;10
;;;;
Freitag,;29.1.16;9 Uhr;0;13
;;11 Uhr;0;33
;;13 Uhr;0;30
;;15 Uhr;0;27
;;17 Uhr;0;20
;;19 Uhr;1;10
;;;;
Samstag,;30.1.16;9 Uhr;0;9
;;11 Uhr;0;22
;;13 Uhr;0;14
;;15 Uhr;0;19
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;1.2.16;9 Uhr;1;13
;;11 Uhr;1;20
;;13 Uhr;0;36
;;15 Uhr;1;41
;;17 Uhr;3;29
;;19 Uhr;1;9
;;;;
Dienstag,;2.2.16;9 Uhr;0;16
;;11 Uhr;0;34
;;13 Uhr;0;30
;;15 Uhr;0;35
;;17 Uhr;0;25
;;19 Uhr;0;14
;;;;
Mittwoch,;3.2.16;9 Uhr;0;10
;;11 Uhr;0;26
;;13 Uhr;0;23
;;15 Uhr;0;27
;;17 Uhr;0;22
;;19 Uhr;0;10
;;;;
Donnerstag,;4.2.16;9 Uhr;0;14
;;11 Uhr;2;20
;;13 Uhr;2;29
;;15 Uhr;1;41
;;17 Uhr;0;28
;;19 Uhr;0;5
;;;;
Freitag,;5.2.16;9 Uhr;0;12
;;11 Uhr;0;22
;;13 Uhr;0;21
;;15 Uhr;0;23
;;17 Uhr;0;21
;;19 Uhr;0;8
;;;;
Samstag,;6.2.16;9 Uhr;0;4
;;11 Uhr;1;10
;;13 Uhr;1;13
;;15 Uhr;1;14
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;8.2.16;9 Uhr;0;7
;;11 Uhr;0;15
;;13 Uhr;0;13
;;15 Uhr;0;22
;;17 Uhr;0;19
;;19 Uhr;0;6
;;;;
Dienstag,;9.2.16;9 Uhr;0;17
;;11 Uhr;0;23
;;13 Uhr;0;35
;;15 Uhr;0;44
;;17 Uhr;2;33
;;19 Uhr;0;12
;;;;
Mittwoch,;10.2.16;9 Uhr;0;8
;;11 Uhr;0;17
;;13 Uhr;0;18
;;15 Uhr;0;24
;;17 Uhr;0;20
;;19 Uhr;0;6
;;;;
Donnerstag,;11.2.16;9 Uhr;0;2
;;11 Uhr;0;14
;;13 Uhr;1;20
;;15 Uhr;0;25
;;17 Uhr;0;19
;;19 Uhr;0;7
;;;;
Freitag,;12.2.16;9 Uhr;0;7
;;11 Uhr;0;13
;;13 Uhr;1;14
;;15 Uhr;1;18
;;17 Uhr;0;14
;;19 Uhr;0;7
;;;;
Samstag,;13.2.16;9 Uhr;0;7
;;11 Uhr;0;12
;;13 Uhr;0;14
;;15 Uhr;0;11
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;15.2.16;9 Uhr;0;0
;;11 Uhr;0;0
;;13 Uhr;0;0
;;15 Uhr;0;0
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Dienstag,;16.2.16;9 Uhr;0;12
;;11 Uhr;0;21
;;13 Uhr;0;32
;;15 Uhr;1;34
;;17 Uhr;0;26
;;19 Uhr;1;15
;;;;
Mittwoch,;17.2.16;9 Uhr;0;011
;;11 Uhr;0;014
;;13 Uhr;0;015
;;15 Uhr;1;16
;;17 Uhr;0;011
;;19 Uhr;0;03
;;;;
Donnerstag,;18.2.16;9 Uhr;0;06
;;11 Uhr;0;09
;;13 Uhr;0;09
;;15 Uhr;0;011
;;17 Uhr;0;06
;;19 Uhr;0;05
;;;;
Freitag,;19.2.16;9 Uhr;0;010
;;11 Uhr;0;013
;;13 Uhr;0;012
;;15 Uhr;0;013
;;17 Uhr;0;016
;;19 Uhr;0;08
;;;;
Samstag,;20.2.16;9 Uhr;0;02
;;11 Uhr;0;02
;;13 Uhr;0;06
;;15 Uhr;0;06
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;22.2.16;9 Uhr;0;016
;;11 Uhr;0;025
;;13 Uhr;0;017
;;15 Uhr;1;17
;;17 Uhr;0;017
;;19 Uhr;0;06
;;;;
Dienstag,;23.2.16;9 Uhr;0;014
;;11 Uhr;0;025
;;13 Uhr;0;017
;;15 Uhr;0;030
;;17 Uhr;0;023
;;19 Uhr;0;03
;;;;
Mittwoch,;24.2.16;9 Uhr;0;013
;;11 Uhr;0;031
;;13 Uhr;0;030
;;15 Uhr;0;026
;;17 Uhr;0;023
;;19 Uhr;0;03
;;;;
Donnerstag,;25.2.16;9 Uhr;0;02
;;11 Uhr;0;08
;;13 Uhr;0;022
;;15 Uhr;0;020
;;17 Uhr;0;014
;;19 Uhr;0;03
;;;;
Freitag,;26.2.16;9 Uhr;0;08
;;11 Uhr;0;021
;;13 Uhr;0;017
;;15 Uhr;1;20
;;17 Uhr;0;015
;;19 Uhr;0;010
;;;;
Samstag,;27.2.16;9 Uhr;0;04
;;11 Uhr;0;019
;;13 Uhr;0;025
;;15 Uhr;0;028
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;29.2.16;9 Uhr;1;21
;;11 Uhr;0;030
;;13 Uhr;0;025
;;15 Uhr;0;026
;;17 Uhr;0;014
;;19 Uhr;0;07
;;;;
Dienstag,;1.3.16;9 Uhr;0;017
;;11 Uhr;0;028
;;13 Uhr;0;024
;;15 Uhr;0;030
;;17 Uhr;0;027
;;19 Uhr;0;09
;;;;
Mittwoch,;2.3.16;9 Uhr;0;022
;;11 Uhr;0;045
;;13 Uhr;0;037
;;15 Uhr;0;033
;;17 Uhr;0;025
;;19 Uhr;0;010
;;;;
Donnerstag,;3.3.16;9 Uhr;0;011
;;11 Uhr;0;018
;;13 Uhr;1;26
;;15 Uhr;0;027
;;17 Uhr;0;025
;;19 Uhr;0;06
;;;;
Freitag,;4.3.16;9 Uhr;0;013
;;11 Uhr;0;018
;;13 Uhr;0;035
;;15 Uhr;0;032
;;17 Uhr;0;027
;;19 Uhr;0;011
;;;;
Samstag,;5.3.16;9 Uhr;0;07
;;11 Uhr;0;020
;;13 Uhr;0;023
;;15 Uhr;0;029
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;7.3.16;9 Uhr;0;018
;;11 Uhr;0;025
;;13 Uhr;0;012
;;15 Uhr;0;028
;;17 Uhr;0;027
;;19 Uhr;0;06
;;;;
Dienstag,;8.3.16;9 Uhr;0;012
;;11 Uhr;0;025
;;13 Uhr;0;022
;;15 Uhr;0;028
;;17 Uhr;0;024
;;19 Uhr;0;05
;;;;
Mittwoch,;9.3.16;9 Uhr;0;11
;;11 Uhr;0;28
;;13 Uhr;0;34
;;15 Uhr;1;44
;;17 Uhr;0;23
;;19 Uhr;0;9
;;;;
Donnerstag,;10.3.16;9 Uhr;0;11
;;11 Uhr;0;21
;;13 Uhr;0;29
;;15 Uhr;1;36
;;17 Uhr;0;21
;;19 Uhr;0;6
;;;;
Freitag,;11.3.16;9 Uhr;0;13
;;11 Uhr;0;30
;;13 Uhr;0;26
;;15 Uhr;0;29
;;17 Uhr;0;24
;;19 Uhr;0;9
;;;;
Samstag,;12.3.16;9 Uhr;0;13
;;11 Uhr;0;31
;;13 Uhr;0;29
;;15 Uhr;0;26
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;14.3.16;9 Uhr;0;18
;;11 Uhr;0;25
;;13 Uhr;0;10
;;15 Uhr;2;28
;;17 Uhr;0;25
;;19 Uhr;0;2
;;;;
Dienstag,;15.3.16;9 Uhr;0;17
;;11 Uhr;0;35
;;13 Uhr;0;39
;;15 Uhr;0;45
;;17 Uhr;0;32
;;19 Uhr;1;3
;;;;
Mittwoch,;16.3.16;9 Uhr;1;16
;;11 Uhr;0;33
;;13 Uhr;2;23
;;15 Uhr;0;31
;;17 Uhr;0;23
;;19 Uhr;0;7
;;;;
Donnerstag,;17.3.16;9 Uhr;0;9
;;11 Uhr;0;18
;;13 Uhr;0;19
;;15 Uhr;1;23
;;17 Uhr;0;18
;;19 Uhr;0;10
;;;;
Freitag,;18.3.16;9 Uhr;0;13
;;11 Uhr;1;26
;;13 Uhr;0;30
;;15 Uhr;1;30
;;17 Uhr;1;17
;;19 Uhr;0;6
;;;;
Samstag,;19.3.16;9 Uhr;0;13
;;11 Uhr;0;24
;;13 Uhr;1;24
;;15 Uhr;0;25
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;21.3.16;9 Uhr;0;22
;;11 Uhr;0;33
;;13 Uhr;1;17
;;15 Uhr;0;31
;;17 Uhr;0;36
;;19 Uhr;0;10
;;;;
Dienstag,;22.3.16;9 Uhr;0;13
;;11 Uhr;0;33
;;13 Uhr;0;22
;;15 Uhr;0;56
;;17 Uhr;0;40
;;19 Uhr;0;9
;;;;
Mittwoch,;23.3.16;9 Uhr;0;31
;;11 Uhr;0;52
;;13 Uhr;0;49
;;15 Uhr;0;45
;;17 Uhr;0;35
;;19 Uhr;0;13
;;;;
Donnerstag,;24.3.16;9 Uhr;0;17
;;11 Uhr;0;26
;;13 Uhr;0;33
;;15 Uhr;6;31
;;17 Uhr;0;18
;;19 Uhr;0;0
;;;;
Freitag,;25.3.16;9 Uhr;0;0
;;11 Uhr;0;0
;;13 Uhr;0;0
;;15 Uhr;0;0
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Samstag,;26.3.16;9 Uhr;0;0
;;11 Uhr;0;0
;;13 Uhr;0;0
;;15 Uhr;0;0
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;28.3.16;9 Uhr;0;0
;;11 Uhr;0;0
;;13 Uhr;0;0
;;15 Uhr;0;0
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Dienstag,;29.3.16;9 Uhr;0;27
;;11 Uhr;0;46
;;13 Uhr;0;71
;;15 Uhr;0;89
;;17 Uhr;0;48
;;19 Uhr;0;11
;;;;
Mittwoch,;30.3.16;9 Uhr;0;30
;;11 Uhr;0;83
;;13 Uhr;0;63
;;15 Uhr;0;61
;;17 Uhr;0;44
;;19 Uhr;0;7
;;;;
Donnerstag,;31.3.16;9 Uhr;0;24
;;11 Uhr;0;43
;;13 Uhr;0;48
;;15 Uhr;0;52
;;17 Uhr;1;45
;;19 Uhr;0;17
;;;;
Freitag,;1.4.16;9 Uhr;0;13
;;11 Uhr;1;35
;;13 Uhr;0;32
;;15 Uhr;0;48
;;17 Uhr;0;47
;;19 Uhr;0;6
;;;;
Samstag,;2.4.16;9 Uhr;0;18
;;11 Uhr;0;33
;;13 Uhr;0;32
;;15 Uhr;0;35
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;4.4.16;9 Uhr;0;23
;;11 Uhr;0;35
;;13 Uhr;0;21
;;15 Uhr;0;46
;;17 Uhr;0;33
;;19 Uhr;0;15
;;;;
Dienstag,;5.4.16;9 Uhr;0;14
;;11 Uhr;0;47
;;13 Uhr;0;57
;;15 Uhr;0;73
;;17 Uhr;0;50
;;19 Uhr;0;10
;;;;
Mittwoch,;6.4.16;9 Uhr;0;29
;;11 Uhr;1;6
;;13 Uhr;0;59
;;15 Uhr;0;50
;;17 Uhr;0;31
;;19 Uhr;0;8
;;;;
Donnerstag,;7.4.16;9 Uhr;0;15
;;11 Uhr;0;38
;;13 Uhr;0;45
;;15 Uhr;0;51
;;17 Uhr;0;31
;;19 Uhr;0;14
;;;;
Freitag,;8.4.16;9 Uhr;1;17
;;11 Uhr;0;32
;;13 Uhr;0;36
;;15 Uhr;0;37
;;17 Uhr;0;24
;;19 Uhr;0;6
;;;;
Samstag,;9.4.16;9 Uhr;0;14
;;11 Uhr;0;25
;;13 Uhr;1;36
;;15 Uhr;0;51
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;11.4.16;9 Uhr;0;16
;;11 Uhr;1;28
;;13 Uhr;1;40
;;15 Uhr;0;49
;;17 Uhr;0;33
;;19 Uhr;0;15
;;;;
Dienstag,;12.4.16;9 Uhr;0;21
;;11 Uhr;0;42
;;13 Uhr;0;64
;;15 Uhr;0;56
;;17 Uhr;0;30
;;19 Uhr;0;7
;;;;
Mittwoch,;13.4.16;9 Uhr;0;37
;;11 Uhr;2;82
;;13 Uhr;0;67
;;15 Uhr;0;88
;;17 Uhr;0;62
;;19 Uhr;0;21
;;;;
Donnerstag,;14.4.16;9 Uhr;0;17
;;11 Uhr;0;41
;;13 Uhr;2;67
;;15 Uhr;2;65
;;17 Uhr;0;42
;;19 Uhr;0;16
;;;;
Freitag,;15.4.16;9 Uhr;0;9
;;11 Uhr;2;37
;;13 Uhr;2;29
;;15 Uhr;0;33
;;17 Uhr;0;20
;;19 Uhr;0;6
;;;;
Samstag,;16.4.16;9 Uhr;0;17
;;11 Uhr;0;33
;;13 Uhr;0;37
;;15 Uhr;1;30
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;18.4.16;9 Uhr;0;30
;;11 Uhr;1;49
;;13 Uhr;1;55
;;15 Uhr;1;59
;;17 Uhr;1;60
;;19 Uhr;0;14
;;;;
Dienstag,;19.4.16;9 Uhr;0;011
;;11 Uhr;0;035
;;13 Uhr;0;037
;;15 Uhr;0;060
;;17 Uhr;0;037
;;19 Uhr;0;018
;;;;
Mittwoch,;20.4.16;9 Uhr;0;23
;;11 Uhr;0;69
;;13 Uhr;0;62
;;15 Uhr;1;58
;;17 Uhr;1;54
;;19 Uhr;0;8
;;;;
